,83332.Rv0719,83332.Rv0682,83332.Rv0706,83332.Rv0707,83332.Rv0721,83332.Rv0702,83332.Rv0701,83332.Rv3459c,83332.Rv0716,83332.Rv0718,83332.Rv0705,83332.Rv0720,83332.Rv0708,83332.Rv0715,83332.Rv0683,83332.Rv0714,83332.Rv0053,83332.Rv3443c,83332.Rv1643,83332.Rv3458c,83332.Rv3442c,83332.Rv3460c,83332.Rv2441c,83332.Rv0703,83332.Rv0709,83332.Rv3461c,83332.Rv2904c,83332.Rv1015c,83332.Rv0722,83332.Rv0056,83332.Rv0500B,83332.Rv2909c,83332.Rv0640,83332.Rv0055,83332.Rv0717,83332.Rv2785c,83332.Rv3924c,83332.Rv0651,83332.Rv0652,83332.Rv0685,83332.Rv3457c,83332.Rv0684,83332.Rv3147,83332.Rv3154,83332.Rv3145,83332.Rv3146,83332.Rv3151,83332.Rv0704,83332.Rv0700,83332.Rv0723,83332.Rv3155,83332.Rv1630,83332.Rv3152,83332.Rv3149,83332.Rv3157,83332.Rv3150,83332.Rv3158,83332.Rv0732,83332.Rv3148,83332.Rv3156,83332.Rv2890c,83332.Rv0667,83332.Rv2442c,83332.Rv1307,83332.Rv3456c,83332.Rv2524c,83332.Rv0641,83332.Rv0120c,83332.Rv0634B,83332.Rv1642,83332.Rv2412,83332.Rv2933,83332.Rv2058c,83332.Rv2243,83332.Rv0710,83332.Rv2383c,83332.Rv2534c,83332.Rv1248c,83332.Rv0668,83332.Rv2454c,83332.Rv1629,83332.Rv0860,83332.Rv3462c,83332.Rv3153,83332.Rv1737c,83332.Rv0167,83332.Rv3317,83332.Rv1286,83332.Rv3316,83332.Rv3002c,83332.Rv1663,83332.Rv2992c,83332.Rv2380c,83332.Rv0808,83332.Rv0242c,83332.Rv2032,83332.Rv0889c,83332.Rv2455c,83332.Rv3546,83332.Rv1181
83332.Rv0705,0.8419651111599922,0.8403786464458465,0.8373656920098304,0.8373524272941588,0.8142141540678978,0.8168704179183006,0.8326712347436904,0.8327313952017784,0.8403501700287819,0.811187234561634,,0.8370650157832145,0.8387419242873191,0.843372999464321,0.8281077157691001,0.8324925462771415,0.7863736356326103,0.8373108962677954,0.8296381381100654,0.8404759817248344,0.8297093221491812,0.8448133421997069,0.8297008478588104,0.846560510274887,0.8973968498156547,0.8543266537117957,0.8420293616888045,0.889794379243183,0.8232905283670425,0.8110542372276306,0.852807857256794,0.8419995686051368,0.7725279781844139,0.805548279114151,0.8512615788882254,0.8358298629315375,0.8441684557060241,0.7587274375780105,0.7541383836755752,0.8402091606384277,0.8895408648937224,0.8311834639964103,0.6287428033818244,0.5767252242846488,0.6014939444924354,0.6090769312005996,0.6199645139973641,0.7369100265964508,0.8117961443584442,0.8370635170244216,0.6480998407233237,0.8511825648849486,0.6045542709119796,0.5675285430764198,0.5947826266109466,0.6457148026719093,0.5863235383493424,0.6832446177171707,0.6430636514099121,0.5890949749920844,0.7509188806679725,0.8295735514110564,0.7988212657689094,0.539023985002899,0.8118797947090148,0.6588348517933845,0.8182331053382873,0.7039615096665383,0.7572926491721153,0.8070051717458725,0.7970213469870567,0.6364929862556457,0.7225611394773482,0.5292324200000762,0.8200924281952857,0.5485565617162704,0.7549605654479026,0.7556478654147147,0.7942495526457786,0.6469249614218711,0.7359810622796058,0.7341188884617804,0.8051213289574622,0.6556139125411986,0.5032790264276503,0.5473056368795395,0.5674026473378181,0.7174240830270766,0.5936964952059746,0.8003795482149123,0.565339445539856,0.6597164570983886,0.6233095636016845,0.5894381334184646,0.641988965869522,0.5341608509610176,0.4475402899320602,0.6862218270910263,0.6036305849244118,0.5915329079627037
83332.Rv0720,0.7708180409584999,0.815603272869587,0.8187162939674377,0.7257159266159058,0.7864060760565758,0.7574859470351218,0.7626938202339172,0.8048456478679656,0.7893204345753669,0.7679781721524238,0.8123877758901595,,0.7595473922227859,0.8124505696814537,0.7615570111718177,0.7838519594388008,0.7384544560289382,0.7951517989532471,0.8172405553117752,0.7770201590418815,0.7988403154133796,0.8273872049882888,0.8065559632853507,0.7999481438031196,0.8246452317448616,0.8338132824580192,0.8188608051306724,0.8541278230476379,0.801734587762928,0.756957297872734,0.8435493907678603,0.8094795104561806,0.7180644452301979,0.7840015831904411,0.7879247884690284,0.8402780195003509,0.846429467447853,0.6674049452198981,0.6985486310204505,0.7542473943830489,0.7335444296242714,0.7369424249991416,0.5525884275250434,0.48374945338582986,0.5316082484179496,0.4862825808946609,0.5633106145851134,0.6600924849915504,0.7330585871689795,0.8194455667016982,0.5589670715324401,0.795168425370884,0.497649416327858,0.4554879798290252,0.5411456596487045,0.49365768835754387,0.4997518613078117,0.7601401863430977,0.5718472180912016,0.521038346456909,0.6054792087077141,0.735258625006008,0.7354630865209578,0.49590952648983,0.7738033669241905,0.61801859488554,0.7563581585399627,0.6211953783348082,0.7200150813522339,0.7886429652425766,0.7869954039394378,0.609834625358963,0.6226711665329933,0.41559340273017875,0.7954471664921761,0.5547753977810859,0.6577077486103057,0.6736451906064034,0.7433252485702513,0.5434372779209137,0.6787815241383552,0.6800725147072793,0.7608986713844299,0.5284991889827728,0.3847145285161018,0.5025903423764229,0.47072200721721646,0.6080404484492301,0.5435973704203605,0.7476189489408492,0.49128167370586395,0.7460831133767127,0.6093880598237038,0.4858051185482978,0.545191669240284,0.4461862646184921,0.39430855875501625,0.5938906775865554,0.5167289869199753,0.5439193016172409
83332.Rv0708,0.8215507840503693,0.8155560829782486,0.8169930219903946,0.7303225173969269,0.786266285283184,0.7682399021787644,0.792079678562641,0.8217599239338875,0.8060443542675018,0.7971975842125892,0.8063626514152527,0.8073491083569527,,0.8307904530224799,0.7969673776634216,0.8210186546434403,0.7368950250014304,0.827445362432289,0.8325449608136176,0.8063755099252701,0.7988362813710213,0.8441282553533552,0.814266652646923,0.823009336004734,0.8878416851140976,0.8598559131397246,0.8373374677204131,0.8601067801488875,0.8169274407878876,0.7658666235983848,0.8281412907674789,0.8125611976902961,0.7382497563934326,0.8015274444076538,0.8156693303132058,0.8387237150683402,0.8348667848609923,0.7445589726985931,0.718556640419197,0.7930579273487091,0.7235886480980872,0.7813727312181472,0.5706703357756614,0.5343997647440911,0.5732290812194824,0.5549472647940635,0.5387580378066062,0.6927738628135681,0.7486530655291557,0.8188094626543998,0.6183691449146271,0.7873402025043487,0.5822387537487984,0.5044808945616722,0.5791873648890495,0.5520594012065888,0.5478347428255081,0.8018133076172829,0.6313776083680153,0.5618889152885437,0.6684349081878662,0.7194533539255142,0.7893893634727478,0.5079530681136131,0.7917794720912933,0.584001235716629,0.7694278371249199,0.6075059321128845,0.7476508161094665,0.7826102284311294,0.756549705516529,0.5741820492761611,0.6511477576217651,0.4104696654417037,0.7857342119046211,0.5120433123736381,0.6857147348424911,0.6766096664986609,0.7294117407707214,0.5612471770108223,0.6246325419526101,0.6876820868751525,0.7770446584803581,0.5879209973215104,0.38708533715991966,0.5130000032104491,0.5586083628902435,0.6355002336440085,0.5929543294616699,0.7876745517789839,0.4207264280000209,0.5205517691470145,0.5502230336283683,0.4691236071231365,0.5543533648755073,0.3924755479751587,0.3647356460730552,0.610149646918106,0.5026898718069076,0.5220657154953002
83332.Rv0715,0.8434670150626181,0.843500001763153,0.841973529421997,0.7815751897190093,0.8203846861598968,0.8198291789172172,0.8185916168457984,0.848102404423809,0.8094735854564666,0.8173444459095954,0.8480274944983481,0.8294551354593276,0.8401106347566604,,0.8203190769432067,0.8368133503698347,0.7863353122302055,0.8386953647150992,0.8496605748130798,0.8234047421913147,0.8327795095611572,0.8431669551480292,0.8312407530007361,0.8325480703879355,0.8618284973387718,0.8556628957429885,0.8481862368665695,0.8773658547797202,0.8079417343921662,0.8049396494591713,0.8296998253411292,0.8265734975063324,0.7862189413138388,0.7952974586979866,0.8419622677204132,0.8295266136473655,0.8404309284326552,0.7339188952090262,0.7494660716211318,0.8598646815790176,0.8202362109897613,0.8496199122263908,0.6363851101225853,0.5733159111798286,0.5873397528392792,0.5898775727237702,0.6316877673955917,0.7298826667089462,0.7954688709981919,0.8216265904296876,0.6265358115415574,0.9003291794328689,0.5719508005330085,0.571432229990673,0.6111050190175057,0.6559142590834617,0.5871152687047004,0.7371012934311867,0.6861623939662933,0.57827511648283,0.7460984296135902,0.8372023132943153,0.7987964031814575,0.5593018690340041,0.8009556674104691,0.6608493462456702,0.8167447182789802,0.7121560405401228,0.7291084742675781,0.8007510764520644,0.7829896473492622,0.658241111676693,0.7006950559235573,0.4859482689237118,0.792515271094799,0.5628710720531462,0.7305336743016243,0.7493491824423789,0.8096436875759124,0.663802440858364,0.7103981593841553,0.7664692647040366,0.7899761215720176,0.6378585622426987,0.42946895493559833,0.5921348790721892,0.5072110738340377,0.7070265103130341,0.5946440684616089,0.7909782794279098,0.5537497819150925,0.6463832005864142,0.6565163354904174,0.6104964998370169,0.6663037893827438,0.5344930086435318,0.4697135362755298,0.7101634780869484,0.6306313027370453,0.6220816801570892
83332.Rv0683,0.811157945733261,0.841928202473831,0.8404649581438064,0.7972770884640693,0.797312484384346,0.7858898446985244,0.8187392936117172,0.8188655535346985,0.814196056905651,0.8065599973277091,0.8512388313715934,0.8001434026589392,0.8093525641857148,0.8403611655956268,,0.82620476082201,0.7802341012341498,0.8126324657719611,0.8281342732146262,0.8204174347398757,0.7911711430710793,0.8217584531892776,0.8173731184259414,0.8327075551320076,0.8849939023013115,0.852711138289833,0.8343316849152564,0.8743492164786338,0.8125427083294868,0.7802494109851836,0.8497456258728027,0.8373910168313026,0.7460606805019377,0.8029875576350212,0.8481562616907119,0.8557793226877212,0.8456936954231262,0.7093789668341637,0.7479646579667091,0.880208370926094,0.7460962865285873,0.8974898569033622,0.5825799945124627,0.5243750748134611,0.5259312281815528,0.5304313370528221,0.536714332082653,0.6968408648937225,0.7987197498908042,0.8217474576224327,0.614021514135456,0.8913335980376244,0.5166938843866348,0.5273721312005996,0.5334697283670425,0.5734958602846145,0.5390181354890823,0.7325597095619201,0.596855641656208,0.5244051620460509,0.6955017233945846,0.7911018499893189,0.7756894778260232,0.4759003534670829,0.8041492292845726,0.5824902585983276,0.8045531237686157,0.6212049215791702,0.7357681760168076,0.805585020750618,0.7986290884732246,0.5774046037589073,0.6820776910640717,0.4063146503488064,0.7941476090336799,0.534999940601635,0.74296222677927,0.7078911260514259,0.8050449547732352,0.588390187689209,0.6763579450569153,0.6847915964403152,0.7690281307612419,0.6093970222914696,0.40157938576574326,0.4627009056650162,0.48413536276435853,0.6597950789031027,0.5504473725150109,0.7926550898823738,0.4245565561845779,0.5503679803202629,0.5835770903578759,0.4841475120897293,0.5159326020686149,0.4392844956932067,0.3749181018019676,0.5829894293189049,0.5168680161334036,0.5442802127524377
83332.Rv0714,0.8197771986005783,0.8290352028554915,0.8337995415012359,0.7700255617414474,0.824580224833107,0.8097538403790473,0.8193210576651573,0.8139152147206306,0.817973133719635,0.8063839702085495,0.8386346439733504,0.8300546044764517,0.8194313635108947,0.845924042043209,0.8153209879541398,,0.7997178111901283,0.8166000250235558,0.8416121604678153,0.8185142556793212,0.8157862334990501,0.8315977592636108,0.8388391895308493,0.8228985259037018,0.818073130346012,0.8505714634960173,0.854260946445465,0.8785833727031708,0.8132606773408889,0.804258624669361,0.8496567928983687,0.827855714185524,0.7697678872858047,0.7915240527773857,0.838540810467243,0.8400034244781494,0.8316872516067504,0.7688566624326706,0.8001809416642188,0.8290568093118666,0.7893298828763008,0.7981547663330077,0.595855914548397,0.5772244165335655,0.5528891037516593,0.5930725148140907,0.6370110245285033,0.691666364108181,0.7805338755564689,0.8309383334089279,0.6285942407895088,0.8658628984311103,0.5603061344394683,0.5165026951086044,0.5962801753435135,0.5716384014061927,0.5610195036744118,0.6938136652456284,0.6452777674093245,0.5556252500450134,0.7035630457923888,0.7869055624544142,0.7799293069226264,0.5629370291028977,0.7828868783541679,0.6476106331864356,0.8147914013520241,0.6679146866061211,0.7224147363213538,0.7955816957761764,0.7724276669161796,0.6292722109979629,0.6488336265738487,0.4326856806417465,0.8023332863900184,0.5989751688019753,0.7134756789908409,0.7335883138420104,0.7833369952048301,0.5643181348128318,0.691984753855133,0.7354659439676283,0.7871973882699965,0.5796078069252014,0.4275742413353443,0.5573046658185006,0.5136422994276045,0.6524730948879242,0.5957720390489578,0.8058332253769874,0.5013879152384281,0.6159536393683434,0.6535361122476577,0.5480580324308396,0.598055240856552,0.44084918766326897,0.4376099016805648,0.6469149764364241,0.5812563043592452,0.5833662379561424
83332.Rv0053,0.8494750648929595,0.8588373099229812,0.8387826008810996,0.8415824794408797,0.8589125840328217,0.8365453106664656,0.8399332909708976,0.8265231420123099,0.8726108168427467,0.8497033944918632,0.874241557973194,0.8510060755317687,0.8432792500007629,0.8479790439687728,0.8603810530079841,0.8614418735985755,,0.8540411751794814,0.8526978175457954,0.8680997404188155,0.8250770143481254,0.8569328001887321,0.8435638741004943,0.8464006613464355,0.9004017221598625,0.8648353586899757,0.8728422420088767,0.9004413482217788,0.8510951466267584,0.8957276872331619,0.8451180384615897,0.8650316820847511,0.8663761322715758,0.8535856225419044,0.8588517512343407,0.852692550879383,0.8281728422588347,0.9188823907777786,0.8080648287124634,0.8444058478931425,0.790621574835205,0.8418011301395415,0.6203346869262695,0.6119587512457848,0.616505531746006,0.6403975060741425,0.6146509993143082,0.7084554232617378,0.8065431263036729,0.8704998285723686,0.6721540882421493,0.8510853276556014,0.6180692489435197,0.5155318420668601,0.645999098122692,0.6278802046646118,0.6251497247574807,0.6924013086791038,0.6519442485908508,0.6179931764294625,0.7197640872438431,0.790824593619728,0.8095398109851837,0.5984180087224961,0.7946559759275437,0.677171975737381,0.8380170993223189,0.7230783362893103,0.761761494215107,0.8037252442162514,0.7767261081695557,0.6560010405366897,0.6789000466963768,0.4699594367353439,0.8217144429077149,0.5924108963318825,0.7365327736004829,0.7524638143557548,0.8003858373990058,0.6426015725030898,0.7348400025829315,0.7402013159481048,0.797726030789852,0.5852872267892837,0.4503830008688926,0.5534647251777649,0.5503508711756706,0.6902057175759315,0.645706454445362,0.8371229491137503,0.5086729332593917,0.6171680046607971,0.6338170305053711,0.5586080910316468,0.6318989984773635,0.4975416574285507,0.4476166016020775,0.6970912286829949,0.6394084565116882,0.6344773203846931
83332.Rv3443c,0.7817441712711334,0.8031470283720017,0.7956576790706634,0.7354263879411697,0.7386093604540824,0.7561221250407218,0.7599879992937087,0.8017833324414253,0.7677463407806395,0.7756650354513168,0.7987662038921356,0.7627781149106979,0.7966046780355454,0.7939445202136992,0.8018193866950035,0.793501728036499,0.7121941831591606,,0.780228820560646,0.8095612138210296,0.7834524556602478,0.8152636989498139,0.7880687393486022,0.7862998462744712,0.8292286547965049,0.8233120712738037,0.8127207104485511,0.7894949489286422,0.7999176643719672,0.7369418787225723,0.8250347829671859,0.8034116083237648,0.7164309306956291,0.7668175725630759,0.7833553024734496,0.8186473090416908,0.8337722071798324,0.6753795982212066,0.7294004650620459,0.7902935287517547,0.7303115918655395,0.7662913046062468,0.5723417319715499,0.48408406879520416,0.5581823501732827,0.5440637365325927,0.5827301925548554,0.6701410494919776,0.7301201224456787,0.7951922934548378,0.6253413007836343,0.7786143556705475,0.5705360627609253,0.5410560067417144,0.5852992762676239,0.54980811687212,0.5560188988593101,0.6847212528266906,0.598279946271801,0.5643321937911033,0.6443420861743926,0.747653784577465,0.7370481645330429,0.4571738409354209,0.758472488019371,0.6195870249516487,0.7389254239884375,0.6045322795048713,0.7019919478930473,0.7837942803067207,0.7379886782145499,0.6167717095416069,0.6402908428341865,0.36059125222373,0.7629350923853874,0.531232718294239,0.6914308693642616,0.686166946271038,0.7633971723276138,0.5396737254714966,0.6338899148530006,0.6878386721512795,0.7402461816976545,0.5734812669660568,0.38402543512387266,0.4884986223514557,0.5237158730722427,0.5983726247105599,0.5856603650799751,0.7478581760569571,0.41948236535844796,0.5250557009188651,0.62460797351408,0.508582037862873,0.4951383616510391,0.42312802791318893,0.3468074373934269,0.5954147547150611,0.5435768142224311,0.5685745449261664
83332.Rv1643,0.7849715462641715,0.8250409460874557,0.828150493426609,0.7124804040673256,0.752617458142662,0.7582928815706252,0.7586671790702819,0.7926789859805107,0.7834178721512794,0.7310398905892371,0.8250221485706329,0.7756396686085701,0.7955853324429512,0.8188311801321029,0.7865113533564567,0.7846560225205421,0.7555932237506865,0.7941272427226066,,0.8127040280025482,0.7942526061917304,0.8295432680791854,0.7973346576102257,0.8126666570823669,0.8295714643544196,0.8496538654162406,0.8281649347379684,0.8219502663005829,0.8003309856286048,0.7649063599178314,0.846663938638687,0.8358561822565078,0.7292630975154876,0.8016799180847168,0.8173424288884162,0.8496795824362754,0.8476937475286483,0.7109090389978409,0.7757250558384895,0.7323194179068565,0.6938966152416229,0.7263982680723191,0.5535942627601623,0.4688849686074257,0.5182093891751289,0.5628113523007392,0.5027604865171432,0.7015262875858307,0.76063768373394,0.8064463577941894,0.5812825036176682,0.7679705382875441,0.49511168048591614,0.4919255143561363,0.5072608475160599,0.5411769579770088,0.48535657855997083,0.6385297294197082,0.5521852538885117,0.4812744553068161,0.6338281425439835,0.6986305304845809,0.7633778285342216,0.49050899119758606,0.8043451604807853,0.5506889743508339,0.761664095386505,0.5981381750480652,0.7599653713550567,0.8082265631478309,0.7755236198553085,0.525181386551094,0.6648049929836273,0.45546559491453165,0.8142270686062812,0.5087536748233794,0.6522146414855956,0.6508454967964172,0.7032989485675811,0.5550378486549377,0.6040257973559379,0.6370064226812362,0.773353507651615,0.5998660058156968,0.3888548473663329,0.4673869726833343,0.49479710922451015,0.5720628992864608,0.5365767404226303,0.7340766991021156,0.4264804711910247,0.5426490547888756,0.5380497272025108,0.46488727672233576,0.5344605220566749,0.4319139405350685,0.3791907238440514,0.5787633972074508,0.4838204433964729,0.5248757398777961
83332.Rv3458c,0.7987930274724007,0.8234131604533196,0.775691354776287,0.7525579560178756,0.7248397755199432,0.7336260489465712,0.7539912531862258,0.8311842063722609,0.7463569865159988,0.7402717015830039,0.8250589031787872,0.7246112078004836,0.7909604904216766,0.8280100163057327,0.7618288748111723,0.7753693737634659,0.710851806021881,0.7679391624025343,0.7787797233930587,,0.7819190358016966,0.8355387115271568,0.8019566701990127,0.789503017013359,0.8095108303128242,0.8558278712669372,0.8081122006959915,0.7464010528259276,0.7801793194992065,0.7154869152412414,0.8312288749871253,0.8080729948468208,0.6891911343944549,0.78569794754467,0.778801938640213,0.8219624804843902,0.8413152661559105,0.6431136147053718,0.6863048741012573,0.7770203271269798,0.7677485959223747,0.7895679819038391,0.591865522702217,0.5598226581472396,0.5876270663005828,0.5304649400653839,0.5567561405932425,0.6660575955651283,0.7472347624345779,0.8046692565644263,0.6389970070282935,0.8033832859847069,0.5891622650597572,0.5721568028280257,0.5965093443325042,0.5765777996463775,0.5819703918823242,0.6986598473271369,0.6076311957349777,0.572174297685337,0.6831009189652443,0.757133759211731,0.7294335638193129,0.4483091127537727,0.7518279764431953,0.6028461976646423,0.725917796818924,0.6252120863997459,0.717271980020237,0.783295199079132,0.7400168005314827,0.6184931670825958,0.6484243590905189,0.3849643613447189,0.7739331771271705,0.5533381430916786,0.6949070243098259,0.7248059904151916,0.7587909597380638,0.5656350719656944,0.6527937722058296,0.6786203780008315,0.7004645780626297,0.6091463373744965,0.4378340857272147,0.5196650556686401,0.5581196264174462,0.6178137876083374,0.6090568450313568,0.749500865236473,0.45347815595064156,0.517871832276535,0.6354253097114563,0.5237884629975319,0.5241382934879302,0.47466880354413976,0.3961136884483337,0.6007757243887902,0.5173619362654686,0.5911298248545647
83332.Rv3442c,0.7695825099153518,0.7803754748088836,0.7788375306597709,0.7233354483904838,0.7233417515816688,0.7340572712661743,0.7371924655899047,0.7865459508725166,0.7711227092061996,0.7295083336738585,0.809669530659771,0.7294770558384894,0.7818880521152496,0.7973248386390686,0.7464650652341842,0.7649259138175964,0.7110008554827689,0.7726644912983894,0.7803786684257507,0.7880867524682997,,0.8111781439592362,0.780382646439743,0.7849958625750542,0.7988574180721283,0.8235293632845878,0.7880907024681091,0.7341297439577101,0.755696231901741,0.7125369506958008,0.8327971444893837,0.7988796893476485,0.6940070051299095,0.7571665077917099,0.7911695882839203,0.8112049255182266,0.8310692361650466,0.6817137471492767,0.7402983430710792,0.7279090384638787,0.6955536196686745,0.7310453253407478,0.5706328797775269,0.4920921707310676,0.529093316121006,0.5213713930720328,0.5522204957307816,0.6693545577888489,0.7123784324410439,0.7895935028245926,0.6162805498419761,0.7618790061917304,0.5368047758726119,0.5013335345612525,0.547550943073368,0.516722136690235,0.5104427835042,0.6663028317234994,0.5368016102699279,0.4998006329650878,0.653962916121006,0.7002102437806129,0.7495453797733306,0.4423247899010657,0.7525109342116355,0.5735419296086312,0.7464003664784431,0.5895081356848717,0.7153138996467591,0.754775825917816,0.7495272265827178,0.5704839703875542,0.6561514766996382,0.4302763076421737,0.7680322675398825,0.5614382155904769,0.6631385866919517,0.6755486778229713,0.7310515865106583,0.5085465939823149,0.6291953585018157,0.6585956161206244,0.7399593854633331,0.569787201626873,0.4390525348779678,0.47667069395828243,0.512103205661583,0.5814720120447159,0.5907465026463509,0.690962576759243,0.4532376015404701,0.47663943013000487,0.5902734971727371,0.4788723381958008,0.4822788628540039,0.4066035995627403,0.37597359893579474,0.5689320751752853,0.491030454722023,0.5480112106503486
83332.Rv3460c,0.8062754852847098,0.8324377505351066,0.815631945385933,0.7705762785588264,0.7894503923705101,0.8034730369413375,0.7998045010795592,0.8124823517721176,0.7938420863533973,0.7972164657719611,0.8386330471649168,0.796557810307312,0.8302417112050056,0.8153365078115463,0.8032115450355529,0.8115841470282554,0.7613161312189101,0.8029234611842155,0.8140916340383529,0.8124045423787116,0.8142501102718352,,0.8127048264067649,0.8169133216396331,0.8645640273200988,0.8370284572743415,0.843511641656208,0.817071811880207,0.8200900609968185,0.7846760806756019,0.8342602347414017,0.8233886900644303,0.7425557549903868,0.7755369621276855,0.8124884168427466,0.8509299189751623,0.8432070929864882,0.7182641303269386,0.7524521184343338,0.7976664090870856,0.7457855532102584,0.8016942613464355,0.6000759645963668,0.5130757815755843,0.5501752147267341,0.5852734471908569,0.5560358959471702,0.7304679045210838,0.7440409914895056,0.8273469346001624,0.6078871774033546,0.8213620244850159,0.5302052906098366,0.5436968627914428,0.5366421050329209,0.5648674963219643,0.5143481307765005,0.6614782205629348,0.6026884347574235,0.5179317125927925,0.67629946544981,0.7645292189785957,0.7647128239342689,0.5259976238661765,0.8025409910643577,0.5796902560455321,0.7817889314497948,0.6360606635882378,0.7393669500769615,0.7994536200572967,0.7958539959795952,0.5817372028580665,0.6485279607164383,0.42229580872182837,0.8059163294509887,0.5113343219079017,0.6881968970311164,0.7261072847530365,0.7834031086768151,0.5699853480143546,0.6570010358500481,0.6939462283597946,0.7811801907734871,0.6033662550294876,0.3725666016312599,0.4777439248319626,0.511740849725151,0.6322467559182167,0.5374078727264404,0.7601035437916754,0.46412069296445846,0.5565481848266601,0.5755409763097762,0.527324644542694,0.5715543899774551,0.4420715274058342,0.376784687580204,0.6032342446777345,0.5440648137698173,0.534550860002327
83332.Rv2441c,0.795786922504139,0.8112041131069183,0.8065844397024154,0.7325526499877929,0.7618783198442458,0.7833643650616645,0.7680105565480231,0.8189123092061996,0.8019467531782151,0.7834636613334656,0.8327834875751495,0.7942243819023131,0.8003923086752891,0.8250720978590012,0.7742068476813315,0.8003072015872001,0.7526088577884673,0.7926935953769684,0.8034999230358124,0.7927070141706466,0.7819240643475531,0.8234970909457207,,0.8034871625754356,0.848186839171505,0.842014192008686,0.8158383959078789,0.8158309721493721,0.7788066870442389,0.7572452556602478,0.8358797982128142,0.8004196084966659,0.7402320755210876,0.7849269476847648,0.805044464525032,0.8127355299513817,0.8479474019490242,0.7002105519366264,0.7372116693123817,0.8157818492794037,0.7587627354486465,0.8003988499870299,0.5768117460889816,0.5244534865118026,0.5429523783557892,0.5305724865140915,0.5722292194911955,0.7032545040661812,0.7662198404253006,0.7911050155920029,0.5994189124259949,0.832778164880371,0.5383282506961823,0.5444612017616272,0.5984086154145241,0.5675580139969826,0.5473446046081543,0.7110029145252227,0.5892143574331283,0.5537616194896697,0.686316696086502,0.7634032514053345,0.7618751122202873,0.5084936331692694,0.7740633170145034,0.6179797996570587,0.7833619838561058,0.6647840287826539,0.7091336886545181,0.7963112294681549,0.7726385641719817,0.5966317382982254,0.6919095692382813,0.48687141073465345,0.7788262829652786,0.5690996700253486,0.721736265237236,0.7156234003410339,0.769590479950428,0.5855806087008476,0.6614740744638443,0.6925088831419944,0.7569879734031677,0.6126691564277649,0.4717370718168258,0.5367944526461601,0.4935434109836577,0.6492713163015366,0.5367492657689094,0.743350937576103,0.4985119115449905,0.5906568292464257,0.5884753712985992,0.5304422506479263,0.5697123412439346,0.47010416089601514,0.4349796186989784,0.6181258095790864,0.5322447737133981,0.557476393795967
83332.Rv0703,0.8157549556636811,0.8402884127622604,0.8373242450260161,0.8079802258796692,0.8126781849186897,0.796454437971878,0.7955991854564667,0.8326834069062232,0.8295574432558058,0.8096175363360405,0.8635268366929053,0.8138782780202864,0.8354013439805984,0.8356251352818488,0.8126640097420692,0.8353283110054015,0.7816727351043701,0.8156207957410813,0.8373277327918052,0.8434732482183456,0.8219924696673393,0.827766208870697,0.8266135017597198,,0.8849041308517456,0.852659101944828,0.8466481806607246,0.8588838975093841,0.8077965088672638,0.8048377478683472,0.8312232441363333,0.8327420125771522,0.7799953363520622,0.8027566087100029,0.8466055290670395,0.8310342044291495,0.8481858101679801,0.7678751499942779,0.7587183469756126,0.8229838150839806,0.8029484498354912,0.8357712712677001,0.6177678163339615,0.5411973523022652,0.5936509581514359,0.6089188051444053,0.6244590760603904,0.6965302856534004,0.7842362094946861,0.8355567106397628,0.6263081187476158,0.848057343610382,0.5705332893568039,0.5426082101099968,0.6087348920327186,0.6395252909708976,0.5877912929628372,0.7278764579689979,0.678502774460411,0.5998461567316056,0.7308351629395484,0.7940642808462142,0.7601998005246162,0.5751682315264702,0.788203579132843,0.6905999762164116,0.8120843542736053,0.7143232727334022,0.7369304434854507,0.8072747812788963,0.7813867243025778,0.6754400603494644,0.689903052068901,0.5138645055541514,0.8108987865259171,0.6271680065749168,0.7552190663219451,0.7987713585018158,0.8096569662986756,0.6830139639764785,0.7571359098179816,0.7649312925407409,0.7784623302204131,0.6209445082194328,0.45859944869909286,0.5381238171954155,0.5576762039211274,0.7270908002055169,0.6073202803244591,0.797204363644886,0.5736291460436821,0.8445247540930747,0.6935568602650642,0.5902066130373002,0.6549548614983558,0.5656013309530258,0.47767986129894247,0.7075844278108596,0.6086297514241219,0.6393264084199904
